
index； temperature； humidity； adcx
149;29;85;97
150;29;85;97
151;29;85;97
152;29;84;97
153;29;84;97
154;29;84;97
155;29;84;97
156;29;83;96
157;29;83;94
158;29;82;90
159;29;82;64
160;29;82;76
161;29;81;67
162;29;81;61
163;29;80;60
164;29;80;63
165;29;80;71
166;29;79;61
167;29;79;60
168;29;79;62
169;29;78;73
170;29;78;97
171;29;77;97
172;29;77;97
173;29;77;97
174;29;76;96
175;29;76;78
176;29;76;69
177;29;75;57
178;29;75;58
179;29;75;58
180;29;74;58
181;29;74;59
182;29;74;60
183;29;73;97
184;29;73;97
185;29;73;97
186;29;72;97
187;29;72;97
188;29;72;96
189;29;71;94
190;29;71;58
191;29;71;57
192;29;70;57
193;29;70;57
194;29;70;56
195;29;69;56
196;29;69;55
197;29;69;54
198;29;69;51
199;29;68;96
200;29;68;97
201;29;68;97
202;29;67;97
203;29;67;97
204;29;67;97
205;29;66;97
206;29;66;97
207;29;66;97
208;29;66;97
209;29;65;97
210;29;65;97
211;29;65;97
212;29;64;97
213;29;64;97
214;29;64;97
215;29;64;97
216;29;64;97
217;29;64;97
218;29;64;97
219;29;64;97
220;29;64;97
221;29;64;97
222;29;64;97
223;29;64;97
224;29;65;97
225;29;65;97
226;29;65;97
227;29;65;97
228;29;65;97
229;29;65;97
230;29;65;97
231;29;65;97
232;29;65;97
233;29;66;97
234;29;66;97
235;29;66;97
236;29;66;97
237;29;66;97
238;29;66;97
239;29;66;97
240;29;66;97
241;29;67;97
242;29;67;97
243;29;67;97
244;29;67;97
245;29;67;97
246;29;67;97
247;29;67;97
248;29;68;97
249;29;68;97
250;29;68;97
251;29;68;97
252;29;68;97
253;29;68;97
254;29;68;97
255;28;69;97
256;28;69;97
257;28;69;97
258;28;69;97
259;28;69;97
260;28;69;97
261;28;69;97
262;28;69;97
263;28;69;97
264;28;69;97
265;28;69;97
266;28;69;97
267;28;69;97
268;28;69;97
269;28;69;97
270;28;69;97
271;28;69;97
272;28;68;97
273;28;68;97
274;28;68;97
275;28;68;97
276;28;69;97
277;28;69;97
278;28;69;97
279;28;69;97
280;28;69;97
281;28;69;97
282;28;69;97
283;28;70;97
284;28;70;97
285;28;70;97
286;28;70;97
287;28;70;97
288;28;71;97
289;28;71;97
290;28;71;97
291;28;71;97
292;28;71;97
293;28;72;97
294;28;72;97
295;28;72;97
296;28;72;97
297;28;72;97
298;28;73;97
299;28;73;97
300;28;73;97
301;28;73;97
302;28;74;97
303;28;74;97
304;28;74;97
305;28;74;97
306;28;74;86
307;28;75;62
308;28;75;55
309;28;75;53
310;28;75;58
311;28;75;50
312;28;76;57
313;28;76;53
314;28;76;54
315;28;76;56
316;28;76;55
317;28;77;54
318;28;77;53
319;28;77;88
320;28;77;94
321;29;77;94
322;29;78;91
323;29;78;50
324;29;78;50
325;29;78;42
326;29;78;42
327;29;78;42
328;29;79;37
329;29;79;34
330;29;79;39
331;29;79;39
332;29;79;32
333;29;79;32
334;29;80;36
335;29;80;37
336;29;80;36
337;29;80;38
338;29;80;35
339;29;80;29
340;29;80;30
341;29;81;33
342;29;81;36
343;29;81;36
344;29;81;41
345;29;81;39
346;29;81;39
347;29;81;40
348;29;81;41
349;29;81;42
350;29;82;43
351;29;82;43
352;29;82;43
353;29;82;42
354;29;82;44
355;29;82;44
356;29;82;45
357;29;82;47
358;29;82;49
359;29;82;58
360;29;83;57
361;29;83;57
362;29;83;57
363;29;83;57
364;29;83;57
365;29;83;59
366;29;83;59
367;29;83;57
368;29;83;57
369;29;83;55
370;29;83;56
371;29;83;56
372;29;83;51
373;29;83;50
374;29;83;50
375;29;84;46
376;29;84;46
377;29;84;48
378;29;84;50
379;29;84;47
380;29;84;38
381;29;84;38
382;29;84;37
383;29;84;36
384;29;84;40
385;29;84;43
386;29;84;44
387;29;84;42
388;29;84;43
389;29;84;43
390;29;84;43
391;29;84;46
392;29;84;43
393;29;84;45
394;29;84;44
395;29;84;43
396;29;84;41
397;29;84;47
398;29;84;48
399;29;84;48
400;29;84;49
401;29;84;50
402;29;84;51
403;29;84;54
404;29;84;96
405;29;84;97
406;29;84;97
407;29;84;97
408;29;84;97
409;29;85;97
410;29;85;97
411;29;85;97
412;29;85;97
413;29;85;86
414;29;85;78
415;29;85;67
416;29;85;46
417;29;85;43
418;29;85;48
419;29;85;95
420;29;85;96
421;29;85;96
422;29;85;68
423;29;85;65
424;29;85;53
425;29;85;44
426;29;85;44
427;29;85;50
428;29;85;96
429;29;85;96
430;29;85;72
431;29;85;59
432;29;85;55
433;29;85;53
434;29;85;52
435;29;85;44
436;29;85;41
437;29;85;44
438;29;85;95
439;29;85;96
440;29;85;91
441;29;85;49
442;29;85;48
443;29;85;41
444;29;85;39
445;29;85;41
446;29;85;36
447;29;85;37
448;29;85;95
449;29;85;96
450;29;85;87
451;30;85;57
452;29;84;50
453;30;84;46
454;30;84;45
455;30;84;44
456;30;84;44
457;30;84;43
458;30;84;41
459;30;84;93
460;30;84;96
461;30;84;96
462;30;84;96
463;30;84;44
464;30;84;49
465;30;84;37
466;30;84;37
467;30;84;35
468;30;84;34
469;30;84;33
470;30;84;34
471;30;84;35
472;30;84;85
473;30;84;97
474;30;84;97
475;30;84;97
476;30;84;97
477;30;84;97
478;30;84;97
479;30;84;97
480;30;84;97
481;30;84;97
482;30;84;97
483;30;83;97
484;30;83;97
485;30;82;97
486;30;81;97
487;30;81;97
488;29;80;97
489;29;80;97
490;29;79;97
491;29;79;97
492;29;78;97
493;29;78;97
494;29;77;97
495;29;77;97
496;29;76;97
497;29;76;97
498;29;75;97
499;29;75;97
500;29;74;97
501;29;74;97
502;29;73;97
503;29;73;97
504;29;72;97
505;29;72;97
506;29;72;97
507;29;71;97
508;29;71;97
509;29;70;97
510;28;70;97
511;28;70;97
512;28;69;97
513;28;69;97
514;28;69;97
515;28;68;97
516;28;68;97
517;28;68;97
518;28;67;97
519;28;67;97
520;28;67;97
521;28;67;97
522;28;66;97
523;28;66;97
524;28;66;97
525;28;65;97
526;28;65;97
527;28;65;97
528;28;65;97
529;28;64;97
530;28;64;97
531;28;64;97
532;28;64;97
533;28;63;97
534;28;63;97
535;28;63;97
536;28;63;97
537;28;63;97
538;28;62;97
539;28;62;97
540;28;62;97
541;28;62;97
542;28;62;97
543;28;61;97
544;28;61;97
545;28;61;97
546;28;61;97
547;28;61;97
548;28;60;97
549;28;60;97
550;28;60;97
551;28;60;97
552;28;60;97
553;28;59;97
554;28;59;97
555;28;59;97
556;28;59;97
557;28;59;97
558;28;59;97
559;28;59;97
560;28;58;97
561;28;58;97
562;28;58;97
563;28;58;97
564;28;58;97
565;28;58;97
566;28;58;97
567;28;57;97
568;28;57;97
569;28;57;97
570;28;57;97
571;28;57;97
572;28;57;97
573;28;57;97
574;28;57;97
575;28;56;97
576;28;56;97
577;28;56;97
578;28;56;97
579;28;56;97
580;28;57;97
581;28;57;97
582;28;57;97
583;28;57;97
584;28;57;97
585;28;58;97
586;28;58;97
587;28;58;97
588;28;59;97
589;28;59;97
590;28;59;97
591;28;60;97
592;28;60;97
593;28;60;97
594;28;60;97
595;28;61;97
596;27;61;97
597;27;62;97
598;27;62;97
599;27;63;97
600;27;63;97
601;27;64;97
602;27;64;97
603;27;65;97
604;27;65;97
605;27;65;97
606;27;66;97
607;27;66;97
608;27;67;97
609;27;67;97
610;27;67;97
611;27;68;97
612;27;68;97
613;27;69;97
614;27;69;97
615;27;69;97
616;27;70;97
617;27;70;97
618;27;70;97
619;27;71;97
620;27;71;97
621;27;71;97
622;27;72;97
623;27;72;97
624;27;72;97
625;27;73;97
626;27;73;97
627;27;73;97
628;27;73;97
629;27;74;97
630;27;74;97
631;27;74;97
632;27;75;97
633;27;75;97
634;27;75;97
635;27;75;97
636;27;76;97
637;27;76;97
638;27;76;97
639;27;76;97
640;27;77;97
641;27;77;97
642;27;77;97
643;27;77;97
644;27;78;97
645;27;78;97
646;27;78;97
647;27;78;97
648;27;79;97
649;27;79;97
650;27;79;97
651;27;79;97
652;27;79;97
653;27;80;97
654;27;80;97
655;27;80;97
656;27;80;97
657;27;80;97
658;27;80;97
659;27;81;97
660;27;81;97
661;27;81;97
662;27;81;97
663;27;81;97
664;27;81;97
665;27;82;97
666;27;82;97
667;27;82;97
668;27;82;97
669;27;82;97
670;27;82;97
671;27;83;97
672;27;83;97
673;27;83;97
674;27;83;97
675;27;83;97
676;27;83;97
677;27;83;97
678;27;83;97
679;27;84;97
680;27;84;97
681;27;84;97
682;27;84;97
683;27;84;97
684;27;84;97
685;27;84;97
686;27;85;97
687;27;85;97
688;27;85;97
689;27;85;97
690;27;85;97
691;27;85;97
692;27;85;97
693;27;85;97
694;27;85;97
695;27;86;97
696;27;86;97
697;27;86;97
698;27;86;97
699;27;86;97
700;27;86;97
701;27;86;97
702;27;86;97
703;27;86;97
704;27;86;97
705;27;87;97
706;27;87;97
707;27;87;97
708;27;87;97
709;27;87;97
710;27;87;97
711;27;87;97
712;27;87;97
713;27;87;97
714;27;87;97
715;27;87;97
716;27;88;97
717;27;88;97
718;27;88;97
719;27;88;97
720;27;88;97
721;27;88;97
722;27;88;97
723;27;88;97
724;27;88;97
725;27;88;97
726;27;88;97
727;27;88;96
728;27;88;97
729;27;89;96
730;27;89;96
731;27;89;97
732;27;89;96
733;27;89;97
734;27;89;97
735;27;89;97
736;27;89;97
737;27;89;97
738;27;89;96
739;27;89;96
740;27;89;97
741;27;89;97
742;27;89;96
743;27;89;97
744;27;90;96
745;27;90;96
746;27;90;96
747;27;90;96
748;27;90;96
749;27;90;96
750;27;90;96
751;27;90;96
752;27;90;96
753;27;90;96
754;27;90;96
755;27;90;96
756;27;90;97
757;27;90;96
758;27;90;96
759;27;90;96
760;27;90;97
761;27;91;96
762;27;91;97
763;27;91;96
764;27;91;96
765;27;91;96
766;27;91;96
767;27;91;96
768;27;91;96
769;27;91;96
770;27;91;96
771;27;91;96
772;27;91;96
773;27;91;96
774;27;91;96
775;27;91;96
776;27;91;96
777;27;91;96
778;27;91;96
779;27;91;96
780;27;91;96
781;27;91;96
782;27;91;96
783;27;91;96
784;27;91;96
785;27;91;95
786;27;91;60
787;27;91;66
788;27;91;76
789;27;91;79
790;27;91;79
791;27;91;78
792;27;91;81
793;27;91;80
794;27;91;79
795;27;91;78
796;27;91;78
797;27;91;77
798;27;91;78
799;27;91;83
800;27;91;87
801;27;91;88
802;27;91;82
803;27;91;94
804;27;91;94
805;27;91;91
806;27;91;91
807;27;91;89
808;27;91;92
809;27;91;92
810;27;91;93
811;27;90;93
812;27;90;93
813;27;90;93
814;27;90;92
815;27;90;94
816;27;90;93
817;27;90;94
818;27;90;94
819;27;90;94
820;27;90;92
821;27;90;92
822;27;90;92
823;27;90;92
824;27;90;92
825;27;90;92
826;27;90;93
827;27;90;94
828;27;90;94
829;27;90;93
830;27;90;90
831;27;90;85
832;27;90;87
833;27;90;84
834;27;90;86
835;27;90;85
836;27;90;85
837;27;90;85
838;27;90;84
839;27;90;82
840;27;90;80
841;27;90;78
842;27;90;78
843;27;90;79
844;27;90;80
845;27;90;80
846;27;90;82
847;27;90;83
848;27;90;83
849;27;90;84
850;27;90;85
851;27;90;85
852;27;90;85
853;27;90;85
854;27;90;85
855;27;90;85
856;28;90;84
857;28;90;85
858;27;90;87
859;28;90;81
860;28;90;76
861;28;90;73
862;28;90;74
863;28;90;74
864;28;90;74
865;28;90;73
866;28;90;74
867;28;90;73
868;28;90;75
869;28;90;76
870;28;90;74
871;28;90;77
872;28;90;77
873;28;90;79
874;28;90;81
875;28;90;81
876;28;90;78
877;28;90;78
878;28;90;80
879;28;90;80
880;28;90;78
881;28;90;80
882;28;90;80
883;28;89;80
884;28;89;80
885;28;89;79
886;28;89;79
887;28;89;79
888;28;89;78
889;28;89;79
890;28;89;80
891;28;89;78
892;28;89;80
893;28;89;80
894;28;89;80
895;28;89;80
896;28;89;80
897;28;89;79
898;28;89;80
899;28;89;79
900;28;89;80
901;28;89;79
902;28;89;79
903;28;89;79
904;28;89;77
905;28;89;76
906;28;89;75
907;28;89;75
908;28;89;75
909;28;88;76
910;28;88;77
911;28;88;78
912;28;88;80
913;28;88;81
914;28;88;82
915;28;88;82
916;28;88;81
917;28;88;81
918;28;88;82
919;28;88;82
920;28;88;82
921;28;88;82
922;28;88;82
923;28;88;81
924;28;88;80
925;28;88;80
926;28;88;80
927;28;88;81
928;28;88;81
929;28;88;81
930;28;88;80
931;28;88;80
932;28;88;80
933;28;88;80
934;28;88;80
935;28;88;80
936;28;88;79
937;28;88;80
938;28;88;79
939;28;88;80
940;28;87;80
941;28;87;80
942;28;87;79
943;28;87;80
944;28;87;79
945;28;87;79
946;28;87;79
947;28;87;80
948;28;87;79
949;28;87;80
950;28;87;79
951;28;87;80
952;28;87;80
953;28;87;79
954;28;87;81
955;28;87;81
956;28;87;81
957;28;87;81
958;28;87;82
959;28;87;82
960;28;87;82
961;29;87;82
962;29;87;81
963;29;87;81
964;29;87;81
965;29;87;79
966;29;87;78
967;29;87;78
968;29;87;78
969;29;87;78
970;29;87;78
971;29;87;79
972;29;87;80
973;29;87;80
974;29;87;82
975;29;87;82
976;29;87;83
977;29;87;83
978;29;87;82
979;29;87;83
980;29;87;82
981;29;87;82
982;29;87;82
983;29;87;81
984;29;87;80
985;29;87;78
986;29;87;85
987;29;87;96
988;29;87;96
989;29;87;96
990;29;87;96
991;29;87;96
992;29;86;96
993;29;86;96
994;29;86;96
995;29;86;96
996;29;86;96
997;29;86;96
998;29;86;96
999;29;86;96
1000;29;85;96
1001;29;85;96
1002;29;85;96
1003;29;85;96
1004;29;85;96
1005;29;85;96
1006;29;85;96
1007;29;84;96
1008;29;84;96
1009;29;84;97
1010;29;84;97
1011;29;84;96
1012;29;84;96
1013;29;84;96
1014;29;83;96
1015;29;83;96
1016;29;83;96
1017;29;83;96
1018;29;83;96
1019;29;83;96
1020;29;83;96
1021;29;82;96
1022;29;82;96
1023;29;82;96
1024;29;82;96
1025;29;82;96
1026;29;82;96
1027;29;82;96
1028;29;82;96
1029;29;81;96
1030;29;81;96
1031;29;81;96
1032;29;81;96
1033;29;81;96
1034;29;81;96
1035;29;81;97
1036;29;80;97
1037;29;80;97
1038;29;80;97
1039;29;80;97
1040;29;80;97
1041;29;80;97
1042;29;80;97
